stationcode,name,capacity,numdocksavailable,numbikesavailable,lat,lon,date_extraction
17028,Reims - Raymond Pitet,37,22,15,48.8888,2.296319,2026-03-24 15:57:02.272474
32003,Wilson - Métallurgie,28,22,4,48.909423010092326,2.3584435880184174,2026-03-24 15:57:02.272474
21104,Madame de Sanzillon - Mozart,22,6,15,48.90379820774301,2.3187401890754704,2026-03-24 15:57:02.272474
12204,Prague - Théophile Roussel,34,0,33,48.850330563516,2.3758223011125,2026-03-24 15:57:02.272474
20121,Boyer - Ménilmontant,19,18,1,48.868895162679,2.3919824145635,2026-03-24 15:57:02.272474
19013,Laumière - Petit,34,29,5,48.88467368538326,2.380039058625698,2026-03-24 15:57:02.272474
8050,Boétie - Ponthieu,45,6,37,48.871417284355,2.3076787590981,2026-03-24 15:57:02.272474
20111,Villiers de l'Isle Adam - Pyrénées,20,18,2,48.867362,2.396222,2026-03-24 15:57:02.272474
20043,Charonne - Avron,27,25,1,48.851602665222,2.3984030470379,2026-03-24 15:57:02.272474
31010,Stalingrad - Désiré Chevalier,42,39,3,48.85670169739857,2.445072233676911,2026-03-24 15:57:02.272474
18201,Tristan Tzara -  Tchaïkovski,33,31,2,48.89490221746837,2.3648490384221077,2026-03-24 15:57:02.272474
41402,Victor Hugo - Ecoles,25,14,11,48.80476007936134,2.4180373930262093,2026-03-24 15:57:02.272474
51004,Général Delambre - Prebuard,29,19,10,48.93870344444,2.2234171606307,2026-03-24 15:57:02.272474
18012,Stephenson - Doudeauville,36,32,4,48.888537048944826,2.3561610281467438,2026-03-24 15:57:02.272474
14036,Boulard - Daguerre,45,42,3,48.83446472680611,2.3293386027216907,2026-03-24 15:57:02.272474
5123,Saint-Germain - Thenard,31,0,30,48.850571,2.3471015,2026-03-24 15:57:02.272474
23009,Anatole France - Louise Michel,50,23,26,48.88873214926474,2.2881576418876652,2026-03-24 15:57:02.272474
42029,Stalingrad - Germaine Tailleferre,28,25,1,48.80257200481316,2.3786691203713417,2026-03-24 15:57:02.272474
8035,Bienfaisance - Place de Narvik,36,9,26,48.87660163459077,2.3129771277308464,2026-03-24 15:57:02.272474
17102,Alfred Roll - Berthier,28,26,2,48.887808570529,2.3000952981763,2026-03-24 15:57:02.272474
28001,Richard Wallace - Place du 8 Mai 1945,30,18,8,48.87866794788021,2.2420343756675725,2026-03-24 15:57:02.272474
18110,Departement - Pajol,19,16,3,48.886674849730184,2.3613611608743668,2026-03-24 15:57:02.272474
19005,Flandre - Riquet,21,16,3,48.888013281448,2.3737595955229,2026-03-24 15:57:02.272474
10113,Parmentier - Hôpital Saint-Louis,43,34,8,48.871379874257,2.3698963836667,2026-03-24 15:57:02.272474
41606,Pasteur - Gambetta,19,4,14,48.84572797384512,2.4236011505126953,2026-03-24 15:57:02.272474
43402,Place de Verdun,40,25,13,48.8202823,2.473775,2026-03-24 15:57:02.272474
33018,Edouard Poisson - Victor Hugo,30,16,8,48.91118557052621,2.379864752692811,2026-03-24 15:57:02.272474
12013,Montgallet - Reuilly,15,12,2,48.844291,2.3896481,2026-03-24 15:57:02.272474
16111,Faustin Hélie - Desbordes-Valmore,33,29,3,48.859403,2.276522,2026-03-24 15:57:02.272474
11007,Jean Macé - Faidherbe,78,62,14,48.85337548426,2.3828620836139,2026-03-24 15:57:02.272474
5021,Jussieu - Fossés Saint-Bernard,39,3,32,48.847185510023,2.3534858599305,2026-03-24 15:57:02.272474
6013,Jacques Callot - Mazarine,28,0,28,48.855280175332,2.3375743255019,2026-03-24 15:57:02.272474
12115,Porte de Vincennes,33,22,11,48.846454,2.415514,2026-03-24 15:57:02.272474
21305,Place Jacques Madaule,25,7,18,48.823933787309,2.2606918215752,2026-03-24 15:57:02.272474
18204,Porte de la Chapelle - Boulevard Ney,52,39,13,48.900097357789,2.3586005020149,2026-03-24 15:57:02.272474
8033,Commandant Rivière,42,1,41,48.872933,2.309796,2026-03-24 15:57:02.272474
41102,Gare de Laplace,43,40,1,48.80893199114179,2.3349460959434514,2026-03-24 15:57:02.272474
17037,Bayen - Pereire,22,16,5,48.881804409079656,2.2921088710427284,2026-03-24 15:57:02.272474
18141,Clignancourt - Sofia,19,8,6,48.88511992309783,2.34719488842051,2026-03-24 15:57:02.272474
16124,Route de Sèvres - Porte de Bagatelle,66,40,21,48.87525984132485,2.249415814876557,2026-03-24 15:57:02.272474
33003,Bordier - Félix Faure,48,37,10,48.90390751882016,2.3830059170722966,2026-03-24 15:57:02.272474
33009,Félix Faure - Sadi Carnot,33,24,9,48.90812110228388,2.378623187541962,2026-03-24 15:57:02.272474
15033,Place Violet,45,27,16,48.844878938365,2.2905756533146,2026-03-24 15:57:02.272474
25005,18 juin 1940 - Buzenval,25,22,3,48.868807,2.185428,2026-03-24 15:57:02.272474
22505,Mairie de La Garenne Colombes,22,19,3,48.90663823468682,2.24679596722126,2026-03-24 15:57:02.272474
14034,Ouest - Château,41,39,2,48.83617286014242,2.319392143923804,2026-03-24 15:57:02.272474
25008,Place du 8 Mai 1945,18,16,2,48.871552174017,2.2025031970585,2026-03-24 15:57:02.272474
33001,Victor Hugo - Magasins Généraux,34,15,19,48.903281401126755,2.368072383105755,2026-03-24 15:57:02.272474
16034,Porte d'Auteuil,33,29,4,48.8479394142243,2.2608396783471107,2026-03-24 15:57:02.272474
11036,Jules Ferry - Faubourg du Temple Paris,58,32,26,48.868397,2.3678933,2026-03-24 15:57:02.272474
14117,Gare Montparnasse - René Mouchotte,41,37,2,48.839203843292,2.3208839446306,2026-03-24 15:57:02.272474
20132,Réunion - Avron,26,25,1,48.852566752033766,2.403928068708116,2026-03-24 15:57:02.272474
92003,Chanzy - Sud-Est,25,22,2,48.888912037698766,2.195632159709931,2026-03-24 15:57:02.272474
35009,Jean Lolive - Parc Stalingrad,22,21,0,48.89206174403158,2.4091735482215886,2026-03-24 15:57:02.272474
10206,René Boulanger - Lancry,33,16,16,48.868769331741,2.3598745346052,2026-03-24 15:57:02.272474
27002,Parc Pierre Lagravère,30,4,23,48.92650488131725,2.239069678491417,2026-03-24 15:57:02.272474
21109,Guichet - Jean Jaurès,28,26,2,48.905169868129036,2.3023840785026555,2026-03-24 15:57:02.272474
23701,Parvis Robert Schuman - Roger Salengro,24,20,4,48.812657470558754,2.1921751275658607,2026-03-24 15:57:02.272474
17007,Navier - Epinettes,54,52,2,48.89587780769155,2.3226776719093327,2026-03-24 15:57:02.272474
31012,Place Carnot,25,24,1,48.85593932186797,2.441531717777252,2026-03-24 15:57:02.272474
18141,Clignancourt - Sofia,19,9,5,48.88511992309783,2.34719488842051,2026-03-24 15:57:02.420735
33003,Bordier - Félix Faure,48,37,10,48.90390751882016,2.3830059170722966,2026-03-24 15:57:02.420735
33009,Félix Faure - Sadi Carnot,33,24,9,48.90812110228388,2.378623187541962,2026-03-24 15:57:02.420735
25005,18 juin 1940 - Buzenval,25,22,3,48.868807,2.185428,2026-03-24 15:57:02.420735
22505,Mairie de La Garenne Colombes,22,19,3,48.90663823468682,2.24679596722126,2026-03-24 15:57:02.420735
14034,Ouest - Château,41,39,2,48.83617286014242,2.319392143923804,2026-03-24 15:57:02.420735
25008,Place du 8 Mai 1945,18,16,2,48.871552174017,2.2025031970585,2026-03-24 15:57:02.420735
33001,Victor Hugo - Magasins Généraux,34,15,19,48.903281401126755,2.368072383105755,2026-03-24 15:57:02.420735
16034,Porte d'Auteuil,33,29,4,48.8479394142243,2.2608396783471107,2026-03-24 15:57:02.420735
11036,Jules Ferry - Faubourg du Temple Paris,58,32,26,48.868397,2.3678933,2026-03-24 15:57:02.420735
14117,Gare Montparnasse - René Mouchotte,41,37,2,48.839203843292,2.3208839446306,2026-03-24 15:57:02.420735
20132,Réunion - Avron,26,25,1,48.852566752033766,2.403928068708116,2026-03-24 15:57:02.420735
92003,Chanzy - Sud-Est,25,22,2,48.888912037698766,2.195632159709931,2026-03-24 15:57:02.420735
35009,Jean Lolive - Parc Stalingrad,22,21,0,48.89206174403158,2.4091735482215886,2026-03-24 15:57:02.420735
10206,René Boulanger - Lancry,33,16,16,48.868769331741,2.3598745346052,2026-03-24 15:57:02.420735
21109,Guichet - Jean Jaurès,28,26,2,48.905169868129036,2.3023840785026555,2026-03-24 15:57:02.420735
23701,Parvis Robert Schuman - Roger Salengro,24,20,4,48.812657470558754,2.1921751275658607,2026-03-24 15:57:02.420735
31012,Place Carnot,25,24,1,48.85593932186797,2.441531717777252,2026-03-24 15:57:02.420735
16129,Ceinture du Lac Inferieure - Saint-Cloud,42,30,11,48.86218070933143,2.2617871686816216,2026-03-24 15:57:02.420735
35019,Anatole France - Jean Lolive,28,11,12,48.8949922,2.4253764,2026-03-24 15:57:02.420735
14104,Boyer-Barret - Raymond Losserand,23,20,3,48.83329880233322,2.3173383995890617,2026-03-24 15:57:02.420735
20119,Square des Saint-Simoniens,25,24,1,48.8701796,2.3967273,2026-03-24 15:57:02.420735
31705,Champeaux - Gallieni,50,49,1,48.864459134684644,2.4161778017878532,2026-03-24 15:57:02.420735
6030,Assas - Vaugirard,35,6,27,48.848274111398,2.3292413726449,2026-03-24 15:57:02.420735
12126,Gravelle - Route du Bac,51,47,2,48.824407,2.418455,2026-03-24 15:57:02.420735
41604,Lagny - Joffre,31,17,14,48.84930687084088,2.417949736118317,2026-03-24 15:57:02.420735
15029,Emeriau - Place de Brazzaville,51,9,41,48.850785261674964,2.2871585190296173,2026-03-24 15:57:02.420735
18005,Tardieu - Chappe,18,15,2,48.884146759782,2.341845408082,2026-03-24 15:57:02.420735
8102,Lamennais - Washington,40,18,21,48.873529900265,2.303444892168,2026-03-24 15:57:02.420735
18020,Francoeur - Marcadet,20,17,3,48.89104123261663,2.340014585442034,2026-03-24 15:57:02.420735
20136,Henri Chevreau - Couronnes,27,25,2,48.87033205312931,2.388777695596218,2026-03-24 15:57:02.420735
15028,Grenelle - Dr Finlay,71,9,58,48.851315406715976,2.2919502854347233,2026-03-24 15:57:02.420735
21013,Pierre Grenier - Pont de Billancourt,21,13,8,48.8258020742942,2.2487989068031315,2026-03-24 15:57:02.420735
42503,Vladimir Ilitch Lénine - Andrée Chedid,31,31,0,48.813240124373,2.3319716067039,2026-03-24 15:57:02.420735
2010,Uzès - Montmartre,29,3,26,48.870790980240706,2.3431010171771054,2026-03-24 15:57:02.420735
5116,Place Valhubert,51,16,33,48.844182577315,2.3640366643667,2026-03-24 15:57:02.420735
22508,Château -République,17,11,5,48.905905048494,2.2534525632894,2026-03-24 15:57:02.420735
20040,Parc de Belleville - Julien Lacroix,26,25,1,48.8703459,2.3842214,2026-03-24 15:57:02.420735
17017,Gare de Pont-Cardinet,34,26,4,48.88713901475306,2.314494143994255,2026-03-24 15:57:02.420735
10023,Gare de l'Est - Verdun,14,10,4,48.876156054271,2.3609149083206,2026-03-24 15:57:02.420735
13026,Place Jean Delay,35,33,2,48.823316,2.354336,2026-03-24 15:57:02.420735
23002,Pont de Levallois-bécon,50,5,45,48.8984179,2.2791311,2026-03-24 15:57:02.420735
13102,Pitié-Salpêtrière,51,3,47,48.83748810318667,2.365213818848133,2026-03-24 15:57:02.420735
10204,Dunkerque - Maubeuge,35,30,3,48.880432768947,2.3528900992907,2026-03-24 15:57:02.420735
15055,Vasco de Gama,54,34,20,48.83671783466264,2.283664085650799,2026-03-24 15:57:02.420735
41207,Place du Général de Gaulle,28,15,10,48.8525288,2.4877332,2026-03-24 15:57:02.420735
12011,Charenton - Place du Col Bourgoin,35,17,17,48.844867319554,2.3825789350545,2026-03-24 15:57:02.420735
21308,Bara - Henri Farman,58,13,44,48.833218027457846,2.2677567601203923,2026-03-24 15:57:02.420735
12032,Porte Dorée,36,23,13,48.8354337,2.4077132,2026-03-24 15:57:02.420735
19037,Belleville - Porte des Lilas,32,32,0,48.87660391892763,2.404769691129476,2026-03-24 15:57:02.420735
15038,Place Adolphe Cherioux - Vaugirard,63,58,3,48.83959442800459,2.3010657727718353,2026-03-24 15:57:02.420735
7005,Raspail - Bac,52,9,43,48.855628721101,2.3256602883339,2026-03-24 15:57:02.420735
21019,Edouard Vaillant - Paul-Adolphe Souriau,28,6,22,48.834845858829,2.2479459643364,2026-03-24 15:57:02.420735
18032,Porte de Clignancourt.,56,48,7,48.897488,2.343996,2026-03-24 15:57:02.420735
17027,Place du Maréchal Juin - Péreire,46,44,2,48.885263,2.298286,2026-03-24 15:57:02.420735
31016,Lucie Aubrac - Franklin,36,32,3,48.86223916006812,2.4435862898826604,2026-03-24 15:57:02.420735
51003,Hôtel de Ville d'Argenteuil,30,20,9,48.946504,2.2496396,2026-03-24 15:57:02.420735
13016,Primo Levi - Frigos,34,3,31,48.83094844846017,2.37965351592796,2026-03-24 15:57:02.420735
13043,Dunois - Clisson,51,3,47,48.832294,2.3674523,2026-03-24 15:57:02.420735
19039,Edouard Pailleron - Simon Bolivar,24,23,1,48.87979886049996,2.374839261174202,2026-03-24 15:57:02.420735
22001,Château - Bineau,23,5,17,48.890404028589806,2.270106375217438,2026-03-24 15:57:02.420735
9023,Laffitte - Italiens,33,1,30,48.871815737396,2.3372015478451,2026-03-24 15:57:02.420735
14122,Colonel Monteil - Brune,19,12,5,48.82650293311,2.3092747998272,2026-03-24 15:57:02.420735
16123,Mahatma Gandhi,26,10,15,48.876356,2.264205,2026-03-24 15:57:02.420735
8051,Batignolles - Rome,15,8,4,48.881823370567,2.3202589899302,2026-03-24 15:57:02.420735
20023,Pelleport - Belgrand,15,14,1,48.865000818477,2.4039808363775,2026-03-24 15:57:02.420735
41204,République - Danton,20,17,3,48.85249172181667,2.462034523487091,2026-03-24 15:57:02.420735
17121,Square des Epinettes,20,18,1,48.89383909781389,2.325953990221024,2026-03-24 15:57:02.420735
19009,Cité des Sciences et de l'Industrie,30,24,5,48.89659571178903,2.384599149227142,2026-03-24 15:57:02.420735
18109,Pajol - Riquet,47,45,2,48.88960028134536,2.3628534749150276,2026-03-24 15:57:02.420735
19038,Lassus - Delouvain,20,20,0,48.8755044846,2.3890327325519,2026-03-24 15:57:02.420735
21703,Square du Carrefour de l'Insurrection,23,21,2,48.820864559770676,2.291113436222077,2026-03-24 15:57:02.420735
35017,Toffier Decaux - Cartier Bresson,18,6,12,48.90165072551549,2.4017545580863957,2026-03-24 15:57:02.420735
9031,Provence - Chaussée d'Antin,25,1,24,48.87428447542072,2.332976511564311,2026-03-24 15:57:02.420735
15035,Place Etienne Pernet,43,32,10,48.84243457133779,2.2921819612383847,2026-03-24 15:57:02.420735
18049,Porte d'Aubervilliers,55,41,11,48.89859661942376,2.3689722642302513,2026-03-24 15:57:02.420735
34010,Hôtel de Ville de Saint-Ouen,48,33,13,48.911380185786,2.3340076807601,2026-03-24 15:57:02.420735
92004,Nanterre - Université,20,1,18,48.901365,2.212693,2026-03-24 15:57:02.420735
11041,Square Saint-Ambroise,43,37,5,48.860934,2.375841,2026-03-24 15:57:02.420735
47005,Ecole Vétérinaire,36,14,22,48.81488859822486,2.4224362157778994,2026-03-24 15:57:02.420735
17040,Pereire - Ternes,48,41,7,48.87973954830735,2.288012132048607,2026-03-24 15:57:02.420735
14112,Méchain - Faubourg Saint-Jacques,16,13,3,48.83586772099485,2.33798034198275,2026-03-24 15:57:02.420735
47004,Stade Auguste Delaune,21,16,5,48.80896378683884,2.4345204234123234,2026-03-24 15:57:02.420735
21001,Transvaal - Charles de Gaulle,27,13,13,48.848280403628806,2.2373420120857195,2026-03-24 15:57:02.420735
18033,Belliard - Damrémont,34,31,1,48.89669238777841,2.338023450388167,2026-03-24 15:57:02.420735
21310,Kléber - Gouverneur Général Eboué,24,0,23,48.826885843069796,2.2723413258790965,2026-03-24 15:57:02.420735
20016,Pyrénées - Maraîchers,33,32,1,48.85714001395299,2.4043509364128113,2026-03-24 15:57:02.420735
16043,Place de Passy,15,10,3,48.85780291711202,2.277500546942199,2026-03-24 15:57:02.420735
20116,Haies - Réunion,22,20,1,48.85386896766491,2.402426162238911,2026-03-24 15:57:02.420735
6107,Place Alphonse Deville,23,8,14,48.850188262662,2.3275961726904,2026-03-24 15:57:02.420735
16029,Maison de Radio - France,47,2,43,48.85132886434057,2.277785539627075,2026-03-24 15:57:02.420735
18008,Square Léon,33,33,0,48.88667396788626,2.353205569088459,2026-03-24 15:57:02.420735
7008,Villersexel - Saint-Germain,16,1,14,48.858297001218,2.3237934708595,2026-03-24 15:57:02.420735
14030,Pernety - Raymond Losserand,32,28,4,48.834254627953,2.317609339387,2026-03-24 15:57:02.420735
20201,Eugène Reisz - Davout,20,20,0,48.85631874632638,2.410396970808506,2026-03-24 15:57:02.420735
13046,Eugène Oudiné - Dessous Des Berges,44,9,34,48.8256423,2.3750226,2026-03-24 15:57:02.420735
22102,Mont Valérien - Michel Salles,24,23,1,48.8561915,2.2152966,2026-03-24 15:57:02.420735
4110,Neuve Saint-Pierre - Beautreillis,20,0,15,48.85355351439652,2.3639122769236565,2026-03-24 15:57:02.420735
6017,Sénat - Condé,33,0,31,48.84954227788459,2.337939441204071,2026-03-24 15:57:02.420735
15107,Palais des Sports,22,4,18,48.833468517426,2.2858720645308,2026-03-24 15:57:02.420735
13041,Porte d'Ivry,50,46,2,48.821768747596,2.3688706755638,2026-03-24 15:57:02.545112
4011,Hôtel de Ville - Pont-Marie,36,0,34,48.853899645527,2.3569472506642,2026-03-24 15:57:02.545112
12041,Bois de Vincennes.,60,53,7,48.8338064,2.4132221,2026-03-24 15:57:02.545112
14006,Saint-Jacques - Tombe Issoire,23,22,1,48.833206330538864,2.3369108140468597,2026-03-24 15:57:02.545112
7013,Duroc - Place de Breteuil,42,2,40,48.847460641142,2.3126140236855,2026-03-24 15:57:02.545112
10207,Charles Robin - Grange aux Belles,23,21,2,48.877376705016,2.3698456519833,2026-03-24 15:57:02.545112
21114,Gustave Eiffel - Parc des Impressionnistes,30,25,5,48.90390619651018,2.2946908324956894,2026-03-24 15:57:02.545112
42301,Gare Arcueil - Cachan,26,17,6,48.799824,2.328171,2026-03-24 15:57:02.545112
32018,Franciade - Gabriel Péri,26,16,10,48.93261499331498,2.355954498052597,2026-03-24 15:57:02.545112
18019,Square Raymond Souplex,52,48,4,48.89183721478911,2.335426103165901,2026-03-24 15:57:02.545112
11034,Parmentier - Fontaine au Roi,48,37,11,48.86787670551736,2.372705978671471,2026-03-24 15:57:02.545112
9012,Rougemont - Poissonnière,44,8,36,48.871611569354755,2.345873080193996,2026-03-24 15:57:02.545112
41206,Place des Larris,34,30,4,48.8568363,2.4780236,2026-03-24 15:57:02.545112
19031,Manin - Crimée,23,21,1,48.8831217743719,2.3863670602440834,2026-03-24 15:57:02.545112
13114,Nationale - Marcel Duchamp,23,20,3,48.82463749337136,2.3678014799952507,2026-03-24 15:57:02.545112
15061,Square Desnouettes,22,11,10,48.83476837934194,2.284142297394666,2026-03-24 15:57:02.545112
11019,Charonne - Philippe-Auguste,32,30,2,48.855603162026,2.39054639062,2026-03-24 15:57:02.545112
15063,Convention - Saint-Charles,23,20,3,48.843156111116,2.2831090539694,2026-03-24 15:57:02.545112
31018,Gambetta - Michelet,33,27,6,48.85273792380526,2.429966032505036,2026-03-24 15:57:02.545112
33005,République - Henri Barbusse,32,21,9,48.90661553626751,2.389432489871979,2026-03-24 15:57:02.545112
2110,Jeûneurs - Mulhouse,28,9,18,48.868997,2.346925,2026-03-24 15:57:02.545112
2021,Cléry - Montmartre,58,12,45,48.867458,2.3445211,2026-03-24 15:57:02.545112
14007,Ferrus - Saint-Jacques,34,31,3,48.8313878,2.3408563,2026-03-24 15:57:02.545112
9113,Bleue - Trévise,30,10,19,48.87578906564573,2.347289621829987,2026-03-24 15:57:02.545112
11048,Place Mireille Havet,43,7,34,48.850533,2.383756,2026-03-24 15:57:02.545112
19021,Mairie du 19ème,27,20,6,48.88256264247959,2.3812624812126164,2026-03-24 15:57:02.545112
17104,Jardin Marguerite Long,22,21,1,48.8816985773914,2.2836575657129288,2026-03-24 15:57:02.545112
21004,Jean Jaurès - Reine,31,21,7,48.84009622558849,2.239872515201569,2026-03-24 15:57:02.545112
22002,Argenson - Château,25,4,18,48.888559314669514,2.2642001509666447,2026-03-24 15:57:02.545112
13022,Butte aux Cailles - Esperance,36,28,5,48.82758774190948,2.3492151126265526,2026-03-24 15:57:02.545112
20045,Louis Ganne - Davout,30,30,0,48.86338720692607,2.409725748002529,2026-03-24 15:57:02.545112
13019,Fernand Braudel - Vincent Auriol,36,1,35,48.83637852318147,2.3723404482007027,2026-03-24 15:57:02.545112
5030,Sorbonne - Ecoles,69,1,66,48.849686566191,2.3434996604919,2026-03-24 15:57:02.545112
16041,Versailles - Claude Terrasse,46,38,7,48.840219338074,2.263834191153,2026-03-24 15:57:02.545112
21952,Place Tony de Graaff,42,35,5,48.8181645,2.2458109,2026-03-24 15:57:02.545112
9015,Lamartine - Faubourg Montmartre,32,24,5,48.876613982891,2.3397656902671,2026-03-24 15:57:02.545112
12507,Hippodrome de Paris Vincennes,105,97,3,48.820484866661,2.4502807724015,2026-03-24 15:57:02.545112
12153,Terroirs de France - Lheureux,55,13,41,48.83212027074841,2.388618104159832,2026-03-24 15:57:02.545112
11110,Roquette - Folie Regnault,52,48,4,48.859246959155,2.3865536235787,2026-03-24 15:57:02.545112
17005,Brochant - Clichy,53,49,3,48.89032998912038,2.319730559929781,2026-03-24 15:57:02.545112
22012,Madeleine Michelis - Roule,25,1,20,48.88260431301364,2.2773634269833565,2026-03-24 15:57:02.545112
12120,Lac Daumesnil - Saint-Maurice,50,44,5,48.82774555743318,2.4183654785156246,2026-03-24 15:57:02.545112
18035,René Binet - Porte de Montmartre,37,29,8,48.89905109950848,2.3365534096956253,2026-03-24 15:57:02.545112
23105,Sèvres Rive Gauche,33,26,7,48.821443218278,2.2150785306885,2026-03-24 15:57:02.545112
21120,Docteur Calmette - Martre,30,23,6,48.898969358483,2.3086513252383,2026-03-24 15:57:02.545112
20117,Saint-Fargeau - Mortier,31,29,0,48.87266656122256,2.407912909984589,2026-03-24 15:57:02.545112
14125,Dareau - Broussais,24,20,3,48.8307758,2.3361804,2026-03-24 15:57:02.545112
31017,Jean Moulin - Paul Doumer,20,18,1,48.8622179854695,2.45533436536789,2026-03-24 15:57:02.545112
44103,Pont De Charenton,18,14,3,48.8179685,2.4199531,2026-03-24 15:57:02.545112
42011,Quai Marcel Boyer - Victor Hugo,29,3,26,48.822556366667,2.3920395970345,2026-03-24 15:57:02.545112
20047,Cours de Vincennes - Davout,48,46,2,48.847238029966,2.4107042336225,2026-03-24 15:57:02.545112
2201,Vivienne - Petits Champs,30,0,0,48.867331390877,2.3391437530518,2026-03-24 15:57:02.545112
14127,Odessa - Départ,39,37,1,48.842885590081,2.3244281485677,2026-03-24 15:57:02.545112
21017,Place Marcel Sembat,56,26,30,48.833288650307,2.2441747784615,2026-03-24 15:57:02.545112
18114,Véron - Lepic,23,19,4,48.885261233953,2.3345598578453,2026-03-24 15:57:02.545112
21951,Place Centrale,22,8,13,48.78740167690531,2.2278830409049992,2026-03-24 15:57:02.545112
19113,Pré Saint-Gervais - Lilas,28,27,0,48.877870626988,2.3959073424339,2026-03-24 15:57:02.545112
14128,Gergovie - Vercingétorix,29,27,2,48.83453413883994,2.313154547426182,2026-03-24 15:57:02.545112
10039,Sambre et Meuse - Villette,25,13,12,48.874405666217,2.3738072379951,2026-03-24 15:57:02.545112
19036,Hôpital Robert Debré,33,28,3,48.88005222200894,2.4008650346327003,2026-03-24 15:57:02.545112
31101,Jules Guesde - Laennec,19,9,10,48.87628983900398,2.5006942078471184,2026-03-24 15:57:02.545112
12129,Bois de Vincennes - Porte Jaune,35,30,4,48.838751246689455,2.4605489149689674,2026-03-24 15:57:02.545112
31707,Edouard Vaillant - Galliéni,49,44,4,48.858462881661,2.4147954583168,2026-03-24 15:57:02.545112
8011,Clapeyron - Moscou,15,8,6,48.88078819514121,2.324815057218075,2026-03-24 15:57:02.545112
19124,Alexander Fleming - Belvédère,31,28,2,48.88179064200294,2.4030599377642674,2026-03-24 15:57:02.545112
7010,Constantine - Université,65,8,56,48.860680473738,2.3148481955842,2026-03-24 15:57:02.545112
32021,Place du Front Populaire - George Sand,65,21,44,48.90680713698062,2.364541214992642,2026-03-24 15:57:02.545112
15019,Paul Barruel - Vaugirard,39,31,5,48.84014918546239,2.3044332861900334,2026-03-24 15:57:02.545112
11031,Jacquard - Ternaux,39,27,11,48.8646605,2.373162,2026-03-24 15:57:02.545112
12125,Pyramide - Parc Floral,50,35,11,48.837442,2.440452,2026-03-24 15:57:02.545112
13515,Auguste Blanqui - Glacière,60,48,12,48.831151602964,2.343822196126,2026-03-24 15:57:02.545112
31026,Demi-Lune - Aristide Briand,20,17,3,48.8762638192,2.4562818557024,2026-03-24 15:57:02.545112
43203,Versailles - Résistances,1,1,0,48.75695884522,2.3885755413796,2026-03-24 15:57:02.545112
15131,Charles Lecocq - Lecourbe,48,43,5,48.84044,2.294867,2026-03-24 15:57:02.545112
10037,Quai de Valmy,26,26,0,48.88126951579429,2.368186041712761,2026-03-24 15:57:02.545112
13117,Stade Georges Carpentier,40,36,4,48.820482438381,2.3668321967125,2026-03-24 15:57:02.545112
13027,Mazagran - Pierre de Coubertin,15,10,4,48.816218640260445,2.344226874411106,2026-03-24 15:57:02.545112
17029,Pierre Demours - Laugier,37,23,12,48.8813072,2.294846,2026-03-24 15:57:02.545112
21118,Neuilly - Petit,16,9,7,48.898965361341254,2.29627937078476,2026-03-24 15:57:02.545112
21203,Place Jules Ferry,28,28,0,48.812107928414775,2.325837314128876,2026-03-24 15:57:02.545112
5034,Censier - Santeuil,69,10,59,48.840658921385234,2.3537524044513702,2026-03-24 15:57:02.545112
16009,Saint-Didier - Raymond Poincaré,17,15,2,48.86642312020962,2.285863497192411,2026-03-24 15:57:02.545112
21029,Cours de l'Ile Seguin - Parc Billancourt,29,11,16,48.82714055843935,2.234234511852265,2026-03-24 15:57:02.545112
16003,André Maurois - Joseph et Marie Hackin,29,15,13,48.8778983,2.2789591,2026-03-24 15:57:02.545112
19208,Sérurier - Alphonse Aulard,16,13,3,48.880528901839,2.398028970957,2026-03-24 15:57:02.545112
16014,Eylau - Trocadéro,24,20,3,48.863354122371,2.2864209115505,2026-03-24 15:57:02.545112
11103,Pelée - Alphonse Baudin,38,23,13,48.8600265,2.3710541,2026-03-24 15:57:02.545112
16007,Longchamp - Place d'Iéna,10,2,7,48.864917233434,2.2926748171449,2026-03-24 15:57:02.545112
22013,Mairie de Neuilly sur Seine,31,3,27,48.884947287658,2.2677031159401,2026-03-24 15:57:02.545112
21115,Chancé Milly - Cimetière Communal Sud,32,27,4,48.89687189382465,2.303922325372696,2026-03-24 15:57:02.545112
20039,Belleville - Couronnes,50,46,4,48.868831082877,2.3809862136841,2026-03-24 15:57:02.545112
21708,Marcel Yol - Jullien,30,23,7,48.82537611802588,2.287235018058929,2026-03-24 15:57:02.545112
41210,Hôtel de ville de Fontenay-sous-Bois,20,17,3,48.84949749106274,2.4750164151191716,2026-03-24 15:57:02.545112
42304,Marc Sangnier - Division Leclerc,24,7,15,48.78599652305309,2.329955510795116,2026-03-24 15:57:02.545112
11109,Pierre Levée - Fontaine Timbaud,23,19,4,48.86632723374305,2.3711163550615306,2026-03-24 15:57:02.545112
20009,Docteurs Déjérine - Pte de Montreuil,0,0,0,48.853984481337,2.4120828889722,2026-03-24 15:57:02.545112
31021,Résistance - Hoche,29,25,4,48.864273423741956,2.435784414410591,2026-03-24 15:57:02.545112
16115,Raffet - Montmorency,42,35,7,48.85258670812,2.2629252456151954,2026-03-24 15:57:02.545112
15123,Commerce - Letellier,44,13,31,48.84797660373612,2.2966245196598805,2026-03-24 15:57:02.545112
21031,Cimetière de Boulogne-Billancourt,40,32,6,48.830764,2.252024,2026-03-24 15:57:02.545112
